Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,6,,,5.8,6.1,C1,T1,HC103,BOC03,AGE08,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,2,,,1.8,2.1,C1,T1,HC103,BOC03,AGE04,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.9,,,3.8,4,C1,T1,HC103,BOC01,OVR01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.6,,,3.5,3.7,C1,T1,HC103,BOC02,GEN01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.9,,,3.8,4.1,C1,T1,HC103,BOC03,AGE07,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,4.3,,,4.2,4.4,C1,T1,HC103,BOC02,GEN02,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.9,,,1.5,2.4,C1,T1,HC103,BOC03,AGE01,0,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.2,,,2.1,2.3,C1,T1,HC103,BOC03,AGE05,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.7,,,1.6,1.9,C1,T1,HC103,BOC03,AGE04,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2,,,1.9,2.1,C1,T1,HC103,BOC03,AGE05,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.7,,,5.5,5.9,C1,T1,HC103,BOC03,AGE08,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.4,,,3.2,3.5,C1,T1,HC103,BOC02,GEN01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,4.1,,,4,4.2,C1,T1,HC103,BOC02,GEN02,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.7,,,3.6,3.8,C1,T1,HC103,BOC01,OVR01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.7,,,4.5,4.8,C1,T1,HC103,BOC03,AGE06,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.8,,,1.5,2.3,C1,T1,HC103,BOC03,AGE01,0,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.7,,,3.6,3.9,C1,T1,HC103,BOC03,AGE07,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.1,,,3,3.2,C1,T1,HC103,BOC02,GEN01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.7,,,1.6,1.9,C1,T1,HC103,BOC03,AGE04,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.3,,,4.2,4.5,C1,T1,HC103,BOC03,AGE06,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2,,,1.9,2.1,C1,T1,HC103,BOC03,AGE05,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3.9,,,3.7,4,C1,T1,HC103,BOC02,GEN02,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.9,,,1.5,2.3,C1,T1,HC103,BOC03,AGE01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.4,,,3.3,3.6,C1,T1,HC103,BOC01,OVR01,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.3,,,5.1,5.5,C1,T1,HC103,BOC03,AGE08,0,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.5,,,3.4,3.6,C1,T1,HC103,BOC03,AGE07,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2,,,1.9,2.1,C1,T1,HC103,BOC03,AGE05,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.1,,,5,5.3,C1,T1,HC103,BOC03,AGE08,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.6,,,1.5,1.8,C1,T1,HC103,BOC03,AGE04,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.4,,,3.3,3.5,C1,T1,HC103,BOC01,OVR01,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3.7,,,3.6,3.8,C1,T1,HC103,BOC02,GEN02,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.2,,,4.1,4.4,C1,T1,HC103,BOC03,AGE06,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.8,,,1.4,2.2,C1,T1,HC103,BOC03,AGE01,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3,,,2.9,3.2,C1,T1,HC103,BOC02,GEN01,0,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.4,,,3.3,3.5,C1,T1,HC103,BOC03,AGE07,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.4,,,1.1,1.8,C1,T1,HC103,BOC03,AGE01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.3,,,4.2,4.5,C1,T1,HC103,BOC03,AGE06,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2,,,1.9,2.1,C1,T1,HC103,BOC03,AGE05,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.5,,,3.3,3.6,C1,T1,HC103,BOC01,OVR01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.2,,,3,3.3,C1,T1,HC103,BOC02,GEN01,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.7,,,1.5,1.8,C1,T1,HC103,BOC03,AGE04,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3.8,,,3.7,3.9,C1,T1,HC103,BOC02,GEN02,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.5,,,3.4,3.6,C1,T1,HC103,BOC03,AGE07,0,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.3,,,5.1,5.4,C1,T1,HC103,BOC03,AGE08,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,2.1,,,1.7,2.5,C1,T1,HC103,BOC03,AGE01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.3,,,3.2,3.4,C1,T1,HC103,BOC01,OVR01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.4,,,3.3,3.5,C1,T1,HC103,BOC03,AGE07,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.1,,,3,3.2,C1,T1,HC103,BOC02,GEN01,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.7,,,1.6,1.9,C1,T1,HC103,BOC03,AGE04,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2,,,1.9,2.1,C1,T1,HC103,BOC03,AGE05,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5,,,4.8,5.1,C1,T1,HC103,BOC03,AGE08,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3.6,,,3.5,3.7,C1,T1,HC103,BOC02,GEN02,0,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.1,,,4,4.3,C1,T1,HC103,BOC03,AGE06,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,2.2,,,2,2.3,C1,T1,HC103,BOC03,AGE05,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,4.2,,,4.1,4.4,C1,T1,HC103,BOC03,AGE06,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,1.8,,,1.4,2.2,C1,T1,HC103,BOC03,AGE01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5,,,4.9,5.2,C1,T1,HC103,BOC03,AGE08,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,3.5,,,3.3,3.6,C1,T1,HC103,BOC03,AGE07,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,3.2,,,3.1,3.3,C1,T1,HC103,BOC02,GEN01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.4,,,3.3,3.5,C1,T1,HC103,BOC01,OVR01,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3.7,,,3.6,3.8,C1,T1,HC103,BOC02,GEN02,0,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1.8,,,1.6,2,C1,T1,HC103,BOC03,AGE04,0,
